dataset,statistic_type,statistic_config,build_window_size_sec,bytesPerSecond,query_name,time,tuplesPerSecond,tuplesPerSecond_listener,latency_listener,executionMode,numberOfWorkerThreads,buffersInGlobalBufferManager,joinStrategy,bufferSizeInBytes,pageSize,enableLatency,issue
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,105421630.69092146,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,63.350515736,2904344.485003831,2902797.4683544305,4.939414442700157e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,115599653.4552635,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,57.772791478,3184746.9421667885,3184576.388888889,4.69871114599686e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,85392803.55608681,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,78.209338444,2352554.3708791635,2349992.327365729,6.73030612244898e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,91678901.62917179,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,72.846800685,2525735.0943331956,2519999.0247252746,6.953505494505494e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",60,89759761.8884095,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_60sec,74.404326989,2472863.184787647,2469450.1347708893,6.703599686028257e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,105010876.00363304,Nexmark_CountMinBuild_1_100_uint64_60sec,63.598314081,2893028.276907855,2893264.9842271293,3.7175164835164835e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,106460770.48391984,Nexmark_CountMinBuild_1_100_uint64_60sec,62.732165507,2932972.5749618704,2928015.923566879,3.929345368916798e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,104715322.50930299,Nexmark_CountMinBuild_1_100_uint64_60sec,63.77781698,2884885.838248395,2878215.1880877744,3.8695745682888543e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,112769082.66941419,Nexmark_CountMinBuild_1_100_uint64_60sec,59.222922772,3106765.2926948997,3106030.4054054054,4.7266310832025124e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,100161361.70031674,Nexmark_CountMinBuild_1_100_uint64_60sec,66.677554704,2759425.1441401807,2754200.750750751,4.5181805337519627e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,114596747.2329825,Nexmark_CountMinBuild_1_100_uint64_60sec,58.27839651,3157117.0797128715,3156481.0996563574,4.2576923076923074e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,82739865.45494272,Nexmark_CountMinBuild_1_100_uint64_60sec,80.717011531,2279466.4657441704,2274403.784119107,6.697461538461539e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,84022801.62670213,Nexmark_CountMinBuild_1_100_uint64_60sec,79.484551154,2314811.096354046,2309848.1738035264,7.505516483516484e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",60,85389678.69867517,Nexmark_CountMinBuild_1_100_uint64_60sec,78.212200535,2352468.281693003,2346723.401534527,7.312053375196233e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,102911457.19278507,Nexmark_CountMinBuild_5_100_uint64_60sec,64.89573519,2835189.7156463973,2827172.076923077,3.5945447409733127e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,102894588.52206896,Nexmark_CountMinBuild_5_100_uint64_60sec,64.90637428,2834724.9871989,2834163.5802469137,3.5625714285714287e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,103385750.56895833,Nexmark_CountMinBuild_5_100_uint64_60sec,64.598018946,2848256.401698725,2845572.7554179565,3.830963893249608e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,109580837.42293917,Nexmark_CountMinBuild_5_100_uint64_60sec,60.946008728,3018929.7845761958,3012993.4426229508,4.3357503924646785e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,108243678.78976575,Nexmark_CountMinBuild_5_100_uint64_60sec,61.698888551,2982091.3361820662,2978688.311688312,4.5529026687598115e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,101169372.69512568,Nexmark_CountMinBuild_5_100_uint64_60sec,66.01320633,2787195.6420390406,2786918.1818181816,4.603342229199372e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,85947738.56620711,Nexmark_CountMinBuild_5_100_uint64_60sec,77.704367624,2367842.7175459284,2362694.394329897,8.256943485086343e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,81102480.96070369,Nexmark_CountMinBuild_5_100_uint64_60sec,82.346613752,2234356.8559372765,2230491.4841849147,7.720759811616955e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",60,84282973.25874512,Nexmark_CountMinBuild_5_100_uint64_60sec,79.239191687,2321978.771903421,2318889.6464646463,6.754882260596547e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,88388341.207221,Nexmark_CountMinBuild_10_100_uint64_60sec,75.558773734,2435080.8239388783,2431603.1746031744,3.771276295133438e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,88944679.0923389,Nexmark_CountMinBuild_10_100_uint64_60sec,75.086163019,2450407.8195265117,2449938.6666666665,3.7706797488226066e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,84760906.1875461,Nexmark_CountMinBuild_10_100_uint64_60sec,78.792393503,2335145.7268904336,2333766.497461929,3.8939874411302985e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,113600771.87337282,Nexmark_CountMinBuild_10_100_uint64_60sec,58.789342395,3129678.1611159574,3122863.0102040814,4.535551020408163e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,105863356.35396354,Nexmark_CountMinBuild_10_100_uint64_60sec,63.086179241,2916513.9371829783,2912466.6666666665,4.6469717425431713e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,106927524.10682675,Nexmark_CountMinBuild_10_100_uint64_60sec,62.458330816,2945831.542345136,2943618.5897435895,4.645598116169545e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,78698313.52781716,Nexmark_CountMinBuild_10_100_uint64_60sec,84.862233695,2168122.532118084,2164044.162735849,8.686378335949765e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,81870086.98277602,Nexmark_CountMinBuild_10_100_uint64_60sec,81.574539861,2255504.2457305314,2253420.1474201474,7.131464678178964e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 100, uint64)",60,84017387.39243601,Nexmark_CountMinBuild_10_100_uint64_60sec,79.489673284,2314661.9353011553,2310545.1511335014,7.225042386185244e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,104661845.26145165,Nexmark_CountMinBuild_1_1000_uint64_60sec,63.810404425,2883412.5509462324,2878658.3072100314,3.718486656200942e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,105117210.06347045,Nexmark_CountMinBuild_1_1000_uint64_60sec,63.533979545,2895957.7586302757,2894611.9873817037,3.8652527472527473e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,105251309.25016314,Nexmark_CountMinBuild_1_1000_uint64_60sec,63.453031811,2899652.1639507194,2900318.6119873817,3.887503924646782e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,105292768.61254203,Nexmark_CountMinBuild_1_1000_uint64_60sec,63.428046978,2900794.3609523005,2898977.9179810723,4.634285714285714e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,110361689.48647982,Nexmark_CountMinBuild_1_1000_uint64_60sec,60.514791909,3040442.1001179386,3036917.218543046,4.6544882260596546e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,107909974.40642464,Nexmark_CountMinBuild_1_1000_uint64_60sec,61.88968824,2972897.8482894357,2969511.3268608414,4.2333767660910517e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,83340773.89833504,Nexmark_CountMinBuild_1_1000_uint64_60sec,80.13502109,2296021.371147555,2292175.0,7.198783359497646e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,85474668.47512482,Nexmark_CountMinBuild_1_1000_uint64_60sec,78.134432027,2354809.732749067,2351653.846153846,8.709987441130299e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 1000, uint64)",60,83461695.58113128,Nexmark_CountMinBuild_1_1000_uint64_60sec,80.018919188,2299352.7389156767,2295666.6875,6.497155416012558e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,102200853.24716711,Nexmark_CountMinBuild_5_1000_uint64_60sec,65.346956134,2815612.721466443,2812853.211009174,3.696538461538461e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,102894084.24314037,Nexmark_CountMinBuild_5_1000_uint64_60sec,64.906692383,2834711.094416977,2828900.446153846,3.7926891679748826e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,102611607.61703037,Nexmark_CountMinBuild_5_1000_uint64_60sec,65.085372202,2826928.9208174204,2827160.0,3.890861852433281e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,120437449.75129603,Nexmark_CountMinBuild_5_1000_uint64_60sec,55.452142899,3318027.24621699,3312512.6353790616,5.064064364207221e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,118813797.88884147,Nexmark_CountMinBuild_5_1000_uint64_60sec,56.209925048,3273295.9676228315,3273395.0177935944,4.6738398744113037e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,106609369.21436526,Nexmark_CountMinBuild_5_1000_uint64_60sec,62.644725536,2937066.439763801,2929306.4696485624,4.5408822605965466e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,79314250.11968593,Nexmark_CountMinBuild_5_1000_uint64_60sec,84.203212713,2185091.459955587,2180881.757719715,7.501516483516483e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,84487171.52829564,Nexmark_CountMinBuild_5_1000_uint64_60sec,79.047677336,2327604.392699926,2321574.3037974685,8.672383045525903e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 1000, uint64)",60,84191113.7975867,Nexmark_CountMinBuild_5_1000_uint64_60sec,79.325648192,2319448.0624307785,2313412.4055415615,7.637541601255888e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,88287026.34674352,Nexmark_CountMinBuild_10_1000_uint64_60sec,75.645482132,2432289.6201380244,2428984.126984127,3.809205651491366e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,87390132.69742404,Nexmark_CountMinBuild_10_1000_uint64_60sec,76.421839261,2407580.3825084805,2403885.392670157,3.7860109890109893e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,87985603.95814449,Nexmark_CountMinBuild_10_1000_uint64_60sec,75.904629548,2423985.4946350628,2421084.432717678,3.9533594976452126e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,105049596.53902847,Nexmark_CountMinBuild_10_1000_uint64_60sec,63.574872194,2894095.019783061,2889423.6635220125,4.624488226059655e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,105147332.02660166,Nexmark_CountMinBuild_10_1000_uint64_60sec,63.51577872,2896787.61258837,2891184.669811321,4.508568288854003e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,107468279.46295537,Nexmark_CountMinBuild_10_1000_uint64_60sec,62.14405504,2960729.2424282716,2952214.9517684886,4.512312401883831e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,84452469.9385448,Nexmark_CountMinBuild_10_1000_uint64_60sec,79.080158092,2326648.37095986,2325506.329113924,7.341675039246467e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,78076731.36420454,Nexmark_CountMinBuild_10_1000_uint64_60sec,85.537836399,2150998.069927228,2146186.273364486,7.532927786499215e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 1000, uint64)",60,84991138.48004296,Nexmark_CountMinBuild_10_1000_uint64_60sec,78.578952976,2341488.5797243407,2336938.027989822,7.104511773940346e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,104231246.88987024,Nexmark_CountMinBuild_1_10000_uint64_60sec,64.074016893,2871549.65338377,2866593.75,3.9240816326530614e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,105187831.42372394,Nexmark_CountMinBuild_1_10000_uint64_60sec,63.491323888,2897903.3627423677,2894160.883280757,4.3240313971742546e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,106302146.78374684,Nexmark_CountMinBuild_1_10000_uint64_60sec,62.82577423,2928602.524282811,2923595.541401274,4.0643029827315546e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,113797262.33783248,Nexmark_CountMinBuild_1_10000_uint64_60sec,58.687832526,3135091.4334498146,3126682.738095238,5.009894819466249e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,105303233.4182591,Nexmark_CountMinBuild_1_10000_uint64_60sec,63.421743637,2901082.6642214856,2900271.2933753943,4.7214254317111464e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,114342131.13547105,Nexmark_CountMinBuild_1_10000_uint64_60sec,58.408170354,3150102.458009962,3147616.4383561644,4.813627943485086e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,79782571.16165395,Nexmark_CountMinBuild_1_10000_uint64_60sec,83.708942652,2197993.609415206,2195452.153110048,7.427800627943486e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,85221972.52597426,Nexmark_CountMinBuild_1_10000_uint64_60sec,78.366112354,2347848.0107429833,2345312.020460358,8.437111459968603e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",60,83537208.52819194,Nexmark_CountMinBuild_1_10000_uint64_60sec,79.946586577,2301433.105249461,2297452.125,8.248130298273156e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,101625772.87939501,Nexmark_CountMinBuild_5_10000_uint64_60sec,65.716741775,2799769.3742935113,2794863.2218844984,3.8813249607535324e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,102366639.26140693,Nexmark_CountMinBuild_5_10000_uint64_60sec,65.241124669,2820180.0924413796,2812430.9633027525,3.972649921507065e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,101405235.92980006,Nexmark_CountMinBuild_5_10000_uint64_60sec,65.859663091,2793693.626184724,2786381.590909091,4.1674725274725274e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,105412153.1272799,Nexmark_CountMinBuild_5_10000_uint64_60sec,63.356211555,2904083.380053042,2904601.265822785,4.7141020408163265e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,107270061.90677074,Nexmark_CountMinBuild_5_10000_uint64_60sec,62.258887105,2955268.3890686454,2953543.4083601288,4.800326530612245e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,99597067.7875324,Nexmark_CountMinBuild_5_10000_uint64_60sec,67.055334282,2743878.9616084252,2745526.9461077843,5.011240188383046e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,85653706.72038983,Nexmark_CountMinBuild_5_10000_uint64_60sec,77.971110997,2359742.199993524,2354949.282051282,8.182492935635792e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,83301849.1972115,Nexmark_CountMinBuild_5_10000_uint64_60sec,80.172466018,2294949.0035480624,2291837.5,8.167960753532183e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",60,78738861.60934101,Nexmark_CountMinBuild_5_10000_uint64_60sec,84.818532266,2169239.623517444,2163419.4575471696,7.772921507064366e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,85087793.33340053,Nexmark_CountMinBuild_10_10000_uint64_60sec,78.489691792,2344151.4012767877,2342846.93877551,4.23614442700157e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,85331932.04154494,Nexmark_CountMinBuild_10_10000_uint64_60sec,78.265129058,2350877.3730335142,2348478.2608695654,3.7918775510204085e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,85136279.69480814,Nexmark_CountMinBuild_10_10000_uint64_60sec,78.44499076,2345487.1906724665,2341777.1556122447,4.02823704866562e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,114849603.33438551,Nexmark_CountMinBuild_10_10000_uint64_60sec,58.150089161,3164083.2138809385,3157456.0996563574,4.7555306122448986e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,105506625.54027556,Nexmark_CountMinBuild_10_10000_uint64_60sec,63.299481334,2906686.0758173806,2904556.9620253164,4.980089481946625e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,100530719.04338811,Nexmark_CountMinBuild_10_10000_uint64_60sec,66.432576406,2769600.863822322,2768397.5903614457,4.798982731554161e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,79365865.93078545,Nexmark_CountMinBuild_10_10000_uint64_60sec,84.14845092,2186513.465053814,2183028.5714285714,7.697039246467817e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,75859877.89104944,Nexmark_CountMinBuild_10_10000_uint64_60sec,88.037508887,2089924.207602937,2085720.2727272727,7.489621664050237e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",60,82696834.0210466,Nexmark_CountMinBuild_10_10000_uint64_60sec,80.759012761,2278280.958492016,2276861.0421836227,7.860281004709576e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,1,6918099.184447209,ClusterMonitoring_ReservoirBuild_100_1sec,220.835512222,84447.72678251406,135010.14838709676,4.4307892930679486e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,1,6891478.92183213,ClusterMonitoring_ReservoirBuild_100_1sec,221.688551083,84122.77904697844,136776.0867430442,4.504639670555937e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,1,6935086.42143304,ClusterMonitoring_ReservoirBuild_100_1sec,220.294583825,84655.08627672227,135498.2859450727,4.560013726835964e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,1,6834888.952341852,ClusterMonitoring_ReservoirBuild_100_1sec,223.524037867,83431.99764088217,289674.3888888889,6.195936856554565e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,1,6740908.191862678,ClusterMonitoring_ReservoirBuild_100_1sec,226.640377456,82284.7950101942,284943.53738317755,7.566300617707618e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,1,6849444.318465462,ClusterMonitoring_ReservoirBuild_100_1sec,223.049039596,83609.67181826162,285112.1261682243,5.736609471516816e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,Reservoir,100,1,,ClusterMonitoring_ReservoirBuild_100_1sec,,,,,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,crashed (SIGABRT)
